61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
61231,True,alfa,0,0,127.0.0.1
61231,True,alfa,0,0,8.8.4.4
61231,False,bravo,0,0,8.8.4.264
61231,False,bravo,0,0,255.255.255.255
21231,False,alfa,0,0,v-10.10.1.0
61231,True,alfa,0,0,127.0.0.1
61231,True,delta,0,0,::1
21231,True,alfa,0,0,10.10.1.100
21231,True,alfa,0,0,10.10.1.0
21231,True,alfa,0,0,1012.10.1.2
